name,year,price,currency,mileage (km),fuel type,disp (cm3),city,link
Ford Mondeo 2.0,2017.0,28900.0,PLN,45000.0,Diesel,1997.0,Tychy,https://www.otomoto.pl/oferta/ford-mondeo-rej-03-2018-silverx-2-0tdci-150km-salonpl-ID6DCf8y.html#5e3442dfd8
Mazda 6 2.0,2008.0,23800.0,PLN,295809.0,Diesel,1998.0,Koło,https://www.otomoto.pl/oferta/mazda-6-mazda-6-gh-salon-polska-ID6DhGVF.html#5e3442dfd8
Opel Insignia 1.8,2008.0,27900.0,PLN,201000.0,Benzyna+LPG,1798.0,Katowice,https://www.otomoto.pl/oferta/opel-insignia-opel-insignia-1-8-140km-lpg-najbogatsza-wersja-skora-nawigacja-ID6DAoxa.html#5e3442dfd8
Peugeot 508 2.0,2014.0,27800.0,PLN,240000.0,Diesel,1997.0,Trzcianka,https://www.otomoto.pl/oferta/peugeot-508-20-hdi-sliczny-sedan-xsennon-nawi-ID6Dzb71.html#5e3442dfd8
Audi A6 2.4,2005.0,27700.0,PLN,186000.0,Benzyna,2393.0,Wełnica,https://www.otomoto.pl/oferta/audi-a6-2-4-v6-navi-bezwypadkowy-sprowadzony-ID6DCekf.html#5e3442dfd8
BMW Seria 3,2010.0,29000.0,PLN,146598.0,Benzyna,1995.0,Bielany Wrocławskie,https://www.otomoto.pl/oferta/bmw-seria-3-318-i-salon-polska-klimatronic-ID6DApqm.html#5e3442dfd8
Audi A4 1.8T,2005.0,21999.0,PLN,230357.0,Benzyna,1781.0,Ostrołęka,https://www.otomoto.pl/oferta/audi-a4-z-najlepszym-niezawodnym-silnikiem-serwis-ID6DzzQz.html#5e3442dfd8
BMW Seria 3 318i,2008.0,24700.0,PLN,189265.0,Benzyna,1995.0,Słupca,https://www.otomoto.pl/oferta/bmw-seria-3-wzorcowa-e90-poliftowa-318-143-ps-oryginalny-przebieg-189-tys-ID6DCdsC.html#5e3442dfd8
Seat Toledo,2013.0,27500.0,PLN,75162.0,Benzyna,1197.0,Warszawa,https://www.otomoto.pl/oferta/seat-toledo-darmowa-dostawa-klima-grzane-fotele-pdc-kierownica-wielofunk-ID6DAnDT.html#5e3442dfd8
Mitsubishi Lancer 1.5,2010.0,21000.0,PLN,146000.0,Benzyna,1499.0,Bydgoszcz,https://www.otomoto.pl/oferta/mitsubishi-lancer-mitsubishi-lancer-stan-bdb-2010-rok-benzyna-ID6DCdk3.html#5e3442dfd8
Fiat Tipo 1.4,2019.0,22900.0,PLN,50000.0,Benzyna+LPG,1368.0,Tychy,https://www.otomoto.pl/oferta/fiat-tipo-lpg-rej-10-2019-salon-polska-pop-1-wlasciciel-fv23-ID6DB2eo.html#5e3442dfd8
BMW Seria 5 520d,2008.0,25300.0,PLN,191000.0,Diesel,1995.0,Poniatowa,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-5-seria-5-e60-lift-2-0-diesel-ID6Dvmsc.html#5e3442dfd8
Mercedes-Benz Klasa E 200,2011.0,27500.0,PLN,298000.0,Diesel,2143.0,Pyrzowice,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-1-wlascicielserwisowany-w-asostan-bdb-ID6CFicZ.html#5e3442dfd8
Suzuki SX4,2009.0,16900.0,PLN,201000.0,Benzyna+LPG,1586.0,Żelechów,https://www.otomoto.pl/oferta/suzuki-sx4-1-6-b-gaz-sedan-exclusive-ID6DxkWQ.html#5e3442dfd8
Peugeot 301,2017.0,28000.0,PLN,109247.0,Diesel,1560.0,Bielany Wrocławskie,https://www.otomoto.pl/oferta/peugeot-301-1-6-bluehdi-salon-polska-serwis-aso-vat-23-klima-tempomat-ID6DAmwf.html#5e3442dfd8
Volkswagen Jetta,2006.0,16500.0,PLN,235350.0,Benzyna,1598.0,Białogard,https://www.otomoto.pl/oferta/volkswagen-jetta-nowy-rozrzad1-6-benz-klimatronik-chrom-6-biegow-pdc-alu-halogen-serwis-ID6DCcCr.html#5e3442dfd8
Mercedes-Benz Klasa E,2003.0,17900.0,PLN,264000.0,Benzyna+LPG,1796.0,Kraków,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-mercedes-e200-sedan-w211-kompressor-benzyna-1-8-lpg-2003-rok-hak-ID6DxjPW.html#5e3442dfd8
Mitsubishi Lancer,2011.0,29000.0,PLN,98631.0,Benzyna,1798.0,Piaseczno,https://www.otomoto.pl/oferta/mitsubishi-lancer-1-8-mivec-salon-polska-tempomat-ID6DzyjH.html#5e3442dfd8
Audi A8 3.0,2004.0,22500.0,PLN,389000.0,Diesel,2967.0,Kalisz,https://www.otomoto.pl/oferta/audi-a8-audi-a8-zamiana-na-a6-c7-ID6DCbJu.html#5e3442dfd8
BMW Seria 5 520i,2003.0,17900.0,PLN,267432.0,Benzyna,2171.0,Ostrów Mazowiecka,https://www.otomoto.pl/oferta/bmw-seria-5-e-60-navi-tempomat-multifuncja-klima-czarna-xenon-ID6DCbHl.html#5e3442dfd8
BMW Seria 3,2010.0,29400.0,PLN,163998.0,Benzyna,1995.0,Zabrze,https://www.otomoto.pl/oferta/bmw-seria-3-318-ci-xenon-bi-xenon-klimatronic-tempomat-parktronic-ID6DB7JW.html#784a195d4a
Volkswagen Passat,2006.0,15000.0,PLN,255732.0,Diesel,1896.0,Katowice,https://www.otomoto.pl/oferta/volkswagen-passat-1-9-tdi-1-wlasciciel-klimatronic-tempomat-ID6DAiZJ.html#784a195d4a
Citroën C5 2.0,2009.0,21000.0,PLN,172000.0,Diesel,1997.0,Kraśnik,https://www.otomoto.pl/oferta/citroen-c5-zadbany-w-jednych-rekach-od-10-lat-ID6DCblf.html#784a195d4a
Toyota Avensis 1.8,2009.0,29400.0,PLN,168200.0,Benzyna,1798.0,Kielce,https://www.otomoto.pl/oferta/toyota-avensis-sedan-1-8-vvt-i-147-km-serwisowana-zadbana-niski-potwierdzony-przebieg-ID6DCb0i.html#784a195d4a
Chevrolet Cruze 2.0,2010.0,19800.0,PLN,98000.0,Diesel,1991.0,Tarnów,https://www.otomoto.pl/oferta/chevrolet-cruze-stan-bardzo-dobry-serwisowane-bezwpadkowe-przebieg-98-tys-automat-ID6DCazL.html#784a195d4a
Chrysler 200,2015.0,29889.0,PLN,168000.0,Benzyna,2398.0,Niewodnica Kościelna,https://www.otomoto.pl/oferta/chrysler-200-chrysler-200-2015-fv-23-okazja-ID6DCak3.html#784a195d4a
Audi A4 1.8T,2006.0,29990.0,PLN,123494.0,Benzyna,1781.0,Czarna,https://www.otomoto.pl/oferta/audi-a4-1-8t-163km-tylko-120-tys-km-pelen-serwis-w-audi-okazja-ID6Dwg1e.html#784a195d4a
BMW Seria 3 318i,2007.0,25500.0,PLN,175200.0,Benzyna,1995.0,Rzeszów,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-318i-2007-bezwypadkowy-ID6Dy36j.html#784a195d4a
BMW Seria 7,1994.0,19700.0,PLN,331600.0,Benzyna,2997.0,Żywocice,https://www.otomoto.pl/oferta/bmw-seria-7-czujniki-p-t-wielof-kier-el-fotele-automat-skrzynia-super-stan-ID6DC9Gu.html#784a195d4a
Mitsubishi Lancer,2008.0,23000.0,PLN,156866.0,Benzyna+LPG,1798.0,Łódź,https://www.otomoto.pl/oferta/mitsubishi-lancer-1-8-mivec-salon-polska-gaz-klima-parktronic-alu-ID6DC9uQ.html#784a195d4a
Volvo S80,2008.0,29600.0,PLN,215000.0,Diesel,2400.0,Warszawa,https://www.otomoto.pl/oferta/volvo-s80-volvo-s80-d5-2-4d-momentum-automat-od-2010-r-zadbany-bezwypadkowy-ID6DC8KU.html#784a195d4a
Ford Mondeo V6,2006.0,16500.0,PLN,240000.0,Benzyna+LPG,2967.0,Ropczyce,https://www.otomoto.pl/oferta/ford-mondeo-mondeo-st220-lpg-2006r-alcantara-webasto-ID6DC8jg.html#784a195d4a
Peugeot 301 1.2,2013.0,22950.0,PLN,175000.0,Benzyna,1199.0,Gdańsk,https://www.otomoto.pl/oferta/peugeot-301-faktura-vat-cena-brutto-ID6CKg8g.html#784a195d4a
Volkswagen Jetta 1.4,2013.0,26777.0,PLN,226000.0,Benzyna,1390.0,Ciechanów,https://www.otomoto.pl/oferta/volkswagen-jetta-salonowy-polski-bezwypadkowy-serwisowany-w-aso-idealny-fv-23-ID6DziRS.html#784a195d4a
Peugeot 508,2011.0,28900.0,PLN,151389.0,Diesel,1997.0,Warszawa,https://www.otomoto.pl/oferta/peugeot-508-darmowa-dostawa-navi-klima-auto-pdc-tempomat-hist-serwisowa-ID6DztDl.html#784a195d4a
BMW Seria 3 320d,2008.0,23500.0,PLN,257000.0,Diesel,1995.0,Wojcieszków,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-seria-3-e90-oryginalny-przebieg-i-lakier-serwisowana-ID6Dy0dl.html#784a195d4a
Volkswagen Passat 2.0,2009.0,21500.0,PLN,206000.0,Diesel,1968.0,Cieszyn,https://www.otomoto.pl/oferta/volkswagen-passat-volkswagen-passat-b6-2009-tdi-2-0-cr-osoba-prywatna-uzywany-9-lat-ID6DuamA.html#784a195d4a
BMW Seria 5,2003.0,23300.0,PLN,296000.0,Benzyna,2979.0,Pruszków,https://www.otomoto.pl/oferta/bmw-seria-5-530i-automat-fotele-m-pakiet-piekne-auto-z-niemiec-dynamicdrive-ID6DvUq2.html#784a195d4a
Opel Vectra 1.9,2008.0,15700.0,PLN,170500.0,Diesel,1910.0,Warszawa,https://www.otomoto.pl/oferta/opel-vectra-opel-vectra-c-polski-salon-ID6DAz5J.html#784a195d4a
Volkswagen Passat CC 1.8,2009.0,24900.0,PLN,290000.0,Benzyna,1798.0,Ostrów Wielkopolski,https://www.otomoto.pl/oferta/volkswagen-passat-cc-sprzedam-volkswagen-passat-cc-2009-1-8-tsi-160km-pilne-ID6DBLK0.html#784a195d4a
Volvo S40,2009.0,19900.0,PLN,265000.0,Benzyna+LPG,1596.0,Zielona Góra,https://www.otomoto.pl/oferta/volvo-s40-volvo-s40-lpg-ID6Dwisw.html#784a195d4a
Citroën C5,2011.0,20000.0,PLN,243000.0,Benzyna,1598.0,Warszawa,https://www.otomoto.pl/oferta/citroen-c5-citroen-c5-salon-polska-bez-pneumatyki-skrzynia-automatyczna-ID6DC5sP.html#784a195d4a
Ford Focus,2012.0,27900.0,PLN,93750.0,Benzyna,1999.0,Białystok,https://www.otomoto.pl/oferta/ford-focus-ford-focus-2-0-zadbany-ID6DC50y.html#784a195d4a
BMW Seria 3 318d,2007.0,20000.0,PLN,280000.0,Diesel,1995.0,Kraków,https://www.otomoto.pl/oferta/bmw-seria-3-doinwestowane-160-km-bez-wkladu-fin-skory-skladane-lusterka-ID6DC44K.html#784a195d4a
Citroën C5 2.0,2010.0,19800.0,PLN,230000.0,Diesel,1997.0,Lidzbark,https://www.otomoto.pl/oferta/citroen-c5-citroen-c5-2-0-hdi-nawigacja-ID6DAyoF.html#784a195d4a
Citroën C5,2012.0,23000.0,PLN,210346.0,Diesel,1560.0,Zabrze,https://www.otomoto.pl/oferta/citroen-c5-1-6-hdi-automat-navi-klimatronic-tempomat-parktronic-alu-ID6DB0gj.html#784a195d4a
Mercedes-Benz Klasa C 180,2008.0,27900.0,PLN,236660.0,Benzyna,1597.0,Jastrzębie-Zdrój,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-sprzedam-mercedes-cklasa-w204-lpg-ID6DBk7M.html#784a195d4a
Citroën C5,2012.0,27900.0,PLN,192830.0,Diesel,1997.0,Polska Nowa Wieś,https://www.otomoto.pl/oferta/citroen-c5-1wl-bezwyp-po-aso-na-6000-zl-2-0hdi-140km-nawi-polift-wszystkie-faktur-ID6DxWDy.html#784a195d4a
Renault Fluence,2015.0,28000.0,PLN,92741.0,Diesel,1461.0,Piaseczno,https://www.otomoto.pl/oferta/renault-fluence-1-5-dci-salon-polska-serwis-aso-vat-23-klima-tempomat-ID6DAYMq.html#784a195d4a
Renault Fluence,2014.0,29000.0,PLN,107402.0,Benzyna+LPG,1598.0,Bielany Wrocławskie,https://www.otomoto.pl/oferta/renault-fluence-1-6-16v-salon-polska-gaz-klimatronic-tempomat-parktronic-ID6DAYh7.html#784a195d4a
BMW Seria 3 320d,2008.0,22000.0,PLN,313400.0,Diesel,1995.0,Wrocław,https://www.otomoto.pl/oferta/bmw-seria-3-zadbane-5lat-w-jednych-rekach-doinwestowane-bmw-ID6DC1m5.html#784a195d4a
Peugeot 301,2017.0,27000.0,PLN,143434.0,Benzyna+LPG,1587.0,Katowice,https://www.otomoto.pl/oferta/peugeot-301-1-6-salon-polska-serwis-aso-gaz-vat-23-klima-tempomat-ID6DAXYz.html#784a195d4a
Saab 9-3 1.9TTiD,2008.0,17900.0,PLN,189000.0,Diesel,1910.0,Trzebinia,https://www.otomoto.pl/oferta/saab-9-3-saab-ttid-180km-zadbany-niski-realny-przebieg-ID6DnnAn.html#74075f817a
Citroën C5,2009.0,18900.0,PLN,137615.0,Diesel,1560.0,Warszawa,https://www.otomoto.pl/oferta/citroen-c5-darmowa-dostawa-klimatyzacja-auto-kierownica-wielofunkcyjna-ID6DC0Fe.html#74075f817a
Opel Astra,2017.0,30000.0,PLN,149640.0,Benzyna+LPG,1362.0,Piaseczno,https://www.otomoto.pl/oferta/opel-astra-1-4-t-salon-polska-gaz-skora-klima-tempomat-parktronic-ID6DAVLq.html#74075f817a
Opel Insignia,2011.0,27000.0,PLN,153954.0,Diesel,1956.0,Piaseczno,https://www.otomoto.pl/oferta/opel-insignia-2-0-cdti-salon-polska-1-wlasciciel-serwis-aso-skora-navi-xenon-ID6DAVIB.html#74075f817a
BMW Seria 3,2004.0,22900.0,PLN,212335.0,Benzyna,2979.0,Radom,https://www.otomoto.pl/oferta/bmw-seria-3-330i-piekna-wersja-full-super-ID6DvOrh.html#74075f817a
Volkswagen Passat 1.4,2009.0,21200.0,PLN,179000.0,Benzyna,1390.0,Tarnów,https://www.otomoto.pl/oferta/volkswagen-passat-volkswagen-passat-b6-1-4tsi-ID6DAaXm.html#74075f817a
Audi A4 2.4,2003.0,17999.0,PLN,268000.0,Benzyna,2393.0,Elbląg,https://www.otomoto.pl/oferta/audi-a4-s-line-a4-2-4-lift-recaro-skory-nawi-xenon-rarytas-ID6DBYoc.html#74075f817a
Ford Mondeo 1.6,2013.0,25900.0,PLN,147000.0,Diesel,1560.0,Łódź,https://www.otomoto.pl/oferta/ford-mondeo-1-6tdci-115km-navi-kamera-nowy-rozrzad-i-dwumasa-ID6DA9FW.html#74075f817a
Audi A4 2.0,2009.0,30000.0,PLN,301000.0,Diesel,1968.0,Legnica,https://www.otomoto.pl/oferta/audi-a4-audi-a4-2-0-tdi-ID6DATZ2.html#74075f817a
Volkswagen Passat 2.0,2007.0,16900.0,PLN,178000.0,Benzyna,1984.0,Łódź,https://www.otomoto.pl/oferta/volkswagen-passat-volkswagen-passat-b6-2-0-150km-ID6DBYdN.html#74075f817a
Volvo S60 D3,2010.0,29900.0,PLN,185087.0,Diesel,1984.0,Mszczonów,https://www.otomoto.pl/oferta/volvo-s60-momentum-automat-krajowy-ID6DBYea.html#74075f817a
Mitsubishi Lancer,2010.0,19800.0,PLN,189000.0,Benzyna,1499.0,Żuków,https://www.otomoto.pl/oferta/mitsubishi-lancer-super-stan-poski-salon-ll-wlasciciel-ID6DBYbz.html#74075f817a
BMW Seria 3 318d,2007.0,18999.0,PLN,216000.0,Diesel,1995.0,Nysa,https://www.otomoto.pl/oferta/bmw-seria-3-ID6Dxd9W.html#74075f817a
BMW Seria 1,2008.0,17900.0,PLN,169000.0,Benzyna,1599.0,Kostrzyn nad Odrą,https://www.otomoto.pl/oferta/bmw-seria-1-bmw-116i-5-drzwiowa-klimatronic-navi-parktronic-lift-ID6DBY1k.html#74075f817a
Opel Omega,2002.0,15900.0,PLN,167000.0,Benzyna,2600.0,Radom,https://www.otomoto.pl/oferta/opel-omega-sliczny-opel-omega-2-6-manual-xenon-bose-navi-zamiana-ID6DAwqa.html#74075f817a
Lincoln Town Car 4.6,2003.0,29900.0,PLN,440000.0,Benzyna,4601.0,Bolesławiec,https://www.otomoto.pl/oferta/lincoln-town-car-lincoln-town-car-ID6DBXTU.html#74075f817a
Mercedes-Benz Klasa E,2005.0,24800.0,PLN,156100.0,Diesel,2148.0,Wieruszów,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-bardzo-ladny-i-zadbany-z-malym-przebiegiem-ID6DBXTf.html#74075f817a
Citroën C6,2010.0,30000.0,PLN,278515.0,Diesel,2992.0,Ciechanów,https://www.otomoto.pl/oferta/citroen-c6-citroen-c6-ID6DrCMC.html#74075f817a
BMW Seria 5 520d,2007.0,22000.0,PLN,326000.0,Diesel,1995.0,Warszawa,https://www.otomoto.pl/oferta/bmw-seria-5-zadbany-i-bogato-wyposazony-fotele-komfort-wentylowane-szyberdach-ID6DBXlC.html#74075f817a
BMW Seria 3 318d,2007.0,18999.0,PLN,223000.0,Diesel,1995.0,Olsztyn,https://www.otomoto.pl/oferta/bmw-seria-3-sprzedam-zadbane-bmw-318d-320d-e91-184km-411nm-ID6DbRpj.html#74075f817a
BMW Seria 3 318d,2009.0,21800.0,PLN,305328.0,Diesel,1995.0,Chojnice,https://www.otomoto.pl/oferta/bmw-seria-3-318d-143km-lift-bardzo-dobrze-wyposazona-org-przebieg-i-lakier-ID6D8EDL.html#74075f817a
BMW Seria 3 320i,2006.0,22000.0,PLN,318000.0,Benzyna,1995.0,Warszawa,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e90-przed-liftingiem-doinwestowany-duza-navi-prywatnie-ID6D8fkn.html#74075f817a
Chevrolet Cruze 1.6,2009.0,17600.0,PLN,134000.0,Benzyna,1598.0,Chechło,https://www.otomoto.pl/oferta/chevrolet-cruze-chevrolet-cruze-1-6-ls-2009-ID6DApR9.html#74075f817a
Volvo S40 1.8,2008.0,22900.0,PLN,215000.0,Benzyna,1798.0,Zduńska Wola,https://www.otomoto.pl/oferta/volvo-s40-1-8-benz-125kmfull-opcja-gaz-sekwencyjny-xenon-bezwypadkowyjak-nowy-ID6Dpcdt.html#74075f817a
Mazda 6 2.0,2009.0,25800.0,PLN,223000.0,Benzyna,1999.0,Łask,https://www.otomoto.pl/oferta/mazda-6-2-0-benz-147kmsedanaluserwisowany100-bezwypadkowy-stan-jak-nowy-ID6DtyeZ.html#74075f817a
Volkswagen Passat 2.0,2009.0,24500.0,PLN,214000.0,Benzyna,1984.0,Łask,https://www.otomoto.pl/oferta/volkswagen-passat-2-0tfsi-highline-200km-navi-pol-skory100-bezwypadkowy-jak-nowy-ID6Dx6jf.html#74075f817a
Volvo S40 1.8,2007.0,17700.0,PLN,215000.0,Benzyna,1798.0,Michałów,https://www.otomoto.pl/oferta/volvo-s40-1-8benz-125km-momentum-polskory-100-bezwypadkowy-jak-nowy-ID6Dtykj.html#74075f817a
Citroën C-Elysée 1.6,2014.0,29800.0,PLN,33000.0,Benzyna,1587.0,Kraków,https://www.otomoto.pl/oferta/citroen-c-elyse-stan-idealny-ksiazka-serwisowa-ID6DBWUG.html#74075f817a
Škoda Octavia 1.8T,2005.0,16999.0,PLN,91500.0,Benzyna,1781.0,Kraków,https://www.otomoto.pl/oferta/skoda-octavia-1-8t-2005-91500-km-climatronic-ID6DAt46.html#74075f817a
Seat Exeo,2011.0,24499.0,PLN,197000.0,Diesel,1968.0,Kąty Opolskie,https://www.otomoto.pl/oferta/seat-exeo-grzane-fotele-climatronic-tempomat-gwarancja-aso-bezwypadek-top-ID6DhZxG.html#74075f817a
Chevrolet Cruze,2010.0,20900.0,PLN,83898.0,Benzyna,1598.0,Warszawa,https://www.otomoto.pl/oferta/chevrolet-cruze-darmowa-dostawa-klima-hist-serwisowa-kierownica-wielofunkcyjna-ID6DzkNb.html#74075f817a
Chevrolet Cruze,2013.0,24400.0,PLN,79415.0,Benzyna,1598.0,Warszawa,https://www.otomoto.pl/oferta/chevrolet-cruze-darmowa-dostawa-klima-auto-serwis-aso-kierownica-wielofunkcyjna-ID6DzkLk.html#74075f817a
Mercedes-Benz Klasa E 350,2006.0,28500.0,PLN,251100.0,Benzyna,3498.0,Sławutowo,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-mercedes-w211-350-4matic-wyjatkowy-egzemparz-ID6DASi4.html#1982a2c379
Volkswagen Phaeton 3.0,2007.0,24000.0,PLN,206000.0,Diesel,2967.0,Dębica,https://www.otomoto.pl/oferta/volkswagen-phaeton-volkswagen-phaeton-3-0tdi-ID6DBW1m.html#1982a2c379
Audi A6 3.0,2005.0,26900.0,PLN,316200.0,Diesel,2967.0,Ustrzyki Dolne,https://www.otomoto.pl/oferta/audi-a6-audi-a6-c6-3-0-quattro-s-line-ID6DBW26.html#1982a2c379
Peugeot 301 1.6,2017.0,29900.0,PLN,94000.0,Benzyna,1587.0,Mysłowice,https://www.otomoto.pl/oferta/peugeot-301-krajowy-i-wlasciciel-vat-23-polecam-ID6D8l14.html#1982a2c379
Lancia Thema 3.0CRD,2013.0,24999.0,PLN,165000.0,Diesel,2987.0,Legnica,https://www.otomoto.pl/oferta/lancia-thema-3-0-d-platinium-2013-zamiana-ID6DvitH.html#1982a2c379
Honda Accord 2.2d,2008.0,27900.0,PLN,340000.0,Diesel,2199.0,Paczków,https://www.otomoto.pl/oferta/honda-accord-ID6DBUWQ.html#1982a2c379
Audi S6 4.2,2001.0,22900.0,PLN,341579.0,Benzyna,4172.0,Bydgoszcz,https://www.otomoto.pl/oferta/audi-s6-audi-s6-ID6DARw0.html#1982a2c379
BMW Seria 3 320d,2009.0,28600.0,PLN,255000.0,Diesel,1995.0,Golub-Dobrzyń,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e91-320d-2-0177km-2010r-automat-ID6Dxi1O.html#1982a2c379
BMW Seria 3 318d,2009.0,23500.0,PLN,262000.0,Diesel,1995.0,Ostrów Mazowiecka,https://www.otomoto.pl/oferta/bmw-seria-3-2-0-diesel-navi-stan-perfekcyjny-ID6DBUEf.html#1982a2c379
BMW Seria 5 530d,2007.0,24900.0,PLN,256000.0,Diesel,2993.0,Malbork,https://www.otomoto.pl/oferta/bmw-seria-5-porsche-brown-full-opcja-ID6DxSlr.html#1982a2c379
Toyota Corolla,2006.0,16800.0,PLN,181600.0,Benzyna,1598.0,Warszawa,https://www.otomoto.pl/oferta/toyota-corolla-toyota-corolla-jak-nowa-ID6DBUcy.html#1982a2c379
Jaguar XJ Soverign,1992.0,29999.0,PLN,237377.0,Benzyna,3239.0,Dzierżoniów,https://www.otomoto.pl/oferta/jaguar-xj-jaguar-xj6-1992r-zadbany-pieknie-sie-prezentuje-ID6DuTfO.html#1982a2c379
Mazda 3,2013.0,24999.0,PLN,144400.0,Benzyna,1598.0,Kraków,https://www.otomoto.pl/oferta/mazda-3-na-prywatne-raty-od-1200-zl-bez-bik-krd-od-fastcars-ID6DnrWG.html#1982a2c379
Lexus IS 220,2008.0,29999.0,PLN,213000.0,Diesel,2231.0,Kraków,https://www.otomoto.pl/oferta/lexus-is-na-prywatne-raty-od-1200-zl-na-dowod-bez-bik-krd-od-fastcars-ID6Dd6JU.html#1982a2c379
BMW Seria 3 318d,2010.0,26999.0,PLN,199678.0,Diesel,1995.0,Rogów Opolski,https://www.otomoto.pl/oferta/bmw-seria-3-climatronic-skora-alu-elekrtyka-tempomat-komputer-gwarancja-ID6DA1HB.html#1982a2c379
Mercedes-Benz Klasa E,2004.0,21000.0,PLN,284000.0,Diesel,2148.0,Pszów,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-zadbany-i-bez-awaryjny-z-bagaznikiem-ID6Duj6C.html#1982a2c379
Ford Mondeo,2008.0,19900.0,PLN,149658.0,Benzyna,1999.0,Ostrołęka,https://www.otomoto.pl/oferta/ford-mondeo-2-0-benzyna-mozliwosc-dogodnego-kredytowania-ID6DANLE.html#1982a2c379
Audi A4,2008.0,28000.0,PLN,219054.0,Diesel,1968.0,Katowice,https://www.otomoto.pl/oferta/audi-a4-2-0-tdi-automat-skora-xenon-bi-xenon-klimatronic-tempomat-ID6DBSJr.html#1982a2c379
Opel Insignia 2.0,2009.0,22900.0,PLN,205000.0,Benzyna,1998.0,Ostrowiec Świętokrzyski,https://www.otomoto.pl/oferta/opel-insignia-turbo-220km-ID6DBSyd.html#1982a2c379
Ford Mondeo 2.0,2008.0,20900.0,PLN,108000.0,Benzyna,1999.0,Jawor,https://www.otomoto.pl/oferta/ford-mondeo-2-0-16v-pdc-idealny-z-niemiec-ID6DxWot.html#1982a2c379
Audi A6 3.0,2004.0,23700.0,PLN,279000.0,Diesel,2967.0,Gdańsk,https://www.otomoto.pl/oferta/audi-a6-zadbane-polecam-ID6DBSk9.html#1982a2c379
Škoda Octavia 2.0,2016.0,29999.0,PLN,292015.0,Diesel,1968.0,Białystok,https://www.otomoto.pl/oferta/skoda-octavia-2-0tdi-150km-automat-salon-polska-serwis-aso-faktura-vat-23-ID6DBS97.html#1982a2c379
Toyota Cressida,1979.0,28000.0,PLN,275000.0,Benzyna,1968.0,Bielsko-Biała,https://www.otomoto.pl/oferta/toyota-cressida-toyota-cressida-rx30-ID6DrmrD.html#1982a2c379
Toyota Avensis 2.0,2009.0,26900.0,PLN,196000.0,Benzyna,1987.0,Elbląg,https://www.otomoto.pl/oferta/toyota-avensis-sprzedam-toyote-avensis-2009r-drugi-wlasciciel-ID6DyRZ6.html#1982a2c379
BMW Seria 5,2001.0,19900.0,PLN,325000.0,Diesel,2926.0,Kutno,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-530d-kalahari-beige-ID6DBS4Y.html#1982a2c379
Škoda RAPID 1.2,2014.0,25900.0,PLN,46000.0,Benzyna,1197.0,Poddębice,https://www.otomoto.pl/oferta/skoda-rapid-oryginalny-przebieg-46-tys-1-2-tsi-ID6DulCb.html#1982a2c379
BMW Seria 7 740i,1999.0,25950.0,PLN,225000.0,Benzyna+LPG,4398.0,Kielce,https://www.otomoto.pl/oferta/bmw-seria-7-e38-lift-nowy-rozrzad-nowy-lpg-bez-wkladu-ID6DxjWQ.html#1982a2c379
Škoda RAPID 1.2,2015.0,22500.0,PLN,178000.0,Benzyna,1197.0,Przecław,https://www.otomoto.pl/oferta/skoda-rapid-skoda-rapid-2015r-1-2tsi-ID6DAijT.html#1982a2c379
Audi A6,2007.0,18500.0,PLN,201000.0,Benzyna+LPG,2400.0,Deszczno,https://www.otomoto.pl/oferta/audi-a6-2-4-v6-benz-gaz-lpg-warto-ID6ByEuW.html#1982a2c379
BMW Seria 3 325i,2006.0,30000.0,PLN,291536.0,Benzyna,2497.0,Tomaszów Mazowiecki,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-seria-3-325i-ID6DBRTb.html#1982a2c379
BMW Seria 3 330i,2002.0,24700.0,PLN,215994.0,Benzyna+LPG,2979.0,Chrzanów,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e46-330i-lpg-2-wlasciciel-215994km-najlepsza-krajowa-ID6DBRSe.html#1982a2c379
BMW Seria 5 545i,2004.0,28500.0,PLN,174200.0,Benzyna,4398.0,Ostrołęka,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e60-545i-niski-przebieg-active-steering-dynamic-drive-head-up-ID6DBRR3.html#1982a2c379
Honda Accord 2.0,2006.0,18500.0,PLN,259000.0,Benzyna,1998.0,Warszawa,https://www.otomoto.pl/oferta/honda-accord-honda-accord-vii-2-0-155km-2006r-259000km-polift-krajowy-ID6DBRQh.html#c9fcf9964f
BMW Seria 3 318d,2011.0,26499.0,PLN,190000.0,Diesel,1995.0,Kwidzyn,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e90-2-0d-143-km-indiwidual-2xkola-serwis-super-stan-ID6DBROb.html#c9fcf9964f
