name,year,price,currency,mileage (km),fuel type,disp (cm3),city,link
Mazda 3,2013.0,24999.0,PLN,144400.0,Benzyna,1598.0,Kraków,https://www.otomoto.pl/oferta/mazda-3-na-prywatne-raty-od-1200-zl-bez-bik-krd-od-fastcars-ID6DnrWG.html#a77f01051c
Mazda 6 1.8,2008.0,18500.0,PLN,187000.0,Benzyna,1798.0,Poznań,https://www.otomoto.pl/oferta/mazda-6-1-8-120km-benzyna-salon-polska-bezwypadkowy-ID6Dx8Xl.html#a77f01051c
Ford Mondeo,2008.0,19900.0,PLN,149658.0,Benzyna,1999.0,Ostrołęka,https://www.otomoto.pl/oferta/ford-mondeo-2-0-benzyna-mozliwosc-dogodnego-kredytowania-ID6DANLE.html#a77f01051c
Honda Accord 2.0,2002.0,17900.0,PLN,280000.0,Benzyna+LPG,1998.0,Sitno,https://www.otomoto.pl/oferta/honda-accord-vii-2-0-lpg-bogata-wersja-ID6DANj6.html#a77f01051c
Audi A4,2006.0,18900.0,PLN,271000.0,Benzyna,1781.0,Lwówek Śląski,https://www.otomoto.pl/oferta/audi-a4-audi-a4-b7-1-8t-163-km-2006-rok-manual-ID6DANaf.html#a77f01051c
Mercedes-Benz Klasa E 200,1999.0,18200.0,PLN,280115.0,Benzyna,1998.0,Wrocław,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-mercedes-benz-e-klasa-w210-2-0-benzyna-136-km-mocno-doinwestowana-ID6DAMJi.html#a77f01051c
Citroën C5,2009.0,19900.0,PLN,169000.0,Benzyna,1800.0,Nowy Dwór Gdański,https://www.otomoto.pl/oferta/citroen-c5-1-8-benzynka-limuzyna-ID6DAMrp.html#a77f01051c
BMW Seria 3 318i,2005.0,16999.0,PLN,190355.0,Benzyna,1995.0,Żnin,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e90-seria-3-ID6DAMpZ.html#a77f01051c
Volvo 965,1996.0,19900.0,PLN,290000.0,Benzyna,3000.0,Gdynia,https://www.otomoto.pl/oferta/volvo-965-niesamowite-volvo-960-z-pelna-historia-kupione-od-szweda-ID6Dv5vi.html#a77f01051c
Mercedes-Benz Klasa E 200,2004.0,15450.0,PLN,244000.0,Benzyna,1796.0,Kraków,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-e200-kompresor-1-8-163km-bezwypadkowy-244000km-ID6DAJPA.html#a77f01051c
Mercedes-Benz Klasa S 350,2003.0,19900.0,PLN,347000.0,Benzyna+LPG,3724.0,Sochaczew,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-s350-long-instalacja-gazowa-lifting-bogate-wyposazenie-okazja-ID6Dz6uk.html#a77f01051c
Opel Omega,2002.0,15900.0,PLN,167000.0,Benzyna,2600.0,Radom,https://www.otomoto.pl/oferta/opel-omega-sliczny-opel-omega-2-6-manual-xenon-bose-navi-zamiana-ID6DAwqa.html#a77f01051c
Chevrolet Cruze 1.6,2009.0,17600.0,PLN,134000.0,Benzyna,1598.0,Chechło,https://www.otomoto.pl/oferta/chevrolet-cruze-chevrolet-cruze-1-6-ls-2009-ID6DApR9.html#a77f01051c
Volvo S40 1.8,2008.0,22900.0,PLN,215000.0,Benzyna,1798.0,Zduńska Wola,https://www.otomoto.pl/oferta/volvo-s40-1-8-benz-125kmfull-opcja-gaz-sekwencyjny-xenon-bezwypadkowyjak-nowy-ID6Dpcdt.html#a77f01051c
Volvo S40 1.8,2007.0,17700.0,PLN,215000.0,Benzyna,1798.0,Michałów,https://www.otomoto.pl/oferta/volvo-s40-1-8benz-125km-momentum-polskory-100-bezwypadkowy-jak-nowy-ID6Dtykj.html#4ae6626ccf
Volkswagen Passat 2.0,2009.0,24500.0,PLN,214000.0,Benzyna,1984.0,Łask,https://www.otomoto.pl/oferta/volkswagen-passat-2-0tfsi-highline-200km-navi-pol-skory100-bezwypadkowy-jak-nowy-ID6Dx6jf.html#4ae6626ccf
Škoda Octavia 1.8T,2005.0,16999.0,PLN,91500.0,Benzyna,1781.0,Kraków,https://www.otomoto.pl/oferta/skoda-octavia-skoda-octavia-1-8t-2005-91500-km-ID6DAt46.html#4ae6626ccf
Škoda RAPID 1.2,2015.0,22500.0,PLN,178000.0,Benzyna,1197.0,Przecław,https://www.otomoto.pl/oferta/skoda-rapid-skoda-rapid-2015r-1-2tsi-ID6DAijT.html#4ae6626ccf
Mazda 3 1.6,2007.0,16350.0,PLN,115236.0,Benzyna,1598.0,Legionowo,https://www.otomoto.pl/oferta/mazda-3-sedan1-6-active-przebieg-stan-oryginal-ID6DxTqY.html#4ae6626ccf
Škoda Superb 1.8T,2008.0,18500.0,PLN,216211.0,Benzyna,1781.0,Uniechów,https://www.otomoto.pl/oferta/skoda-superb-super-stan-czarna-superb-1-8t-150kmskora-ankatarachromaluklimaful-ID6DAgI8.html#4ae6626ccf
Citroën C5 1.8i,2010.0,22900.0,PLN,129000.0,Benzyna,1749.0,Ostrołęka,https://www.otomoto.pl/oferta/citroen-c5-benzyna-125km-ladny-bezwypadkowy-vip-gwarancja-ID6DyPod.html#4ae6626ccf
Dacia Logan MCV,2016.0,16700.0,PLN,180000.0,Benzyna+LPG,1149.0,Warszawa,https://www.otomoto.pl/oferta/dacia-logan-1-2-75km-lpg-salon-polska-ID6DvpdO.html#4ae6626ccf
Toyota Avensis,2004.0,17900.0,PLN,106616.0,Benzyna,2000.0,Ustroń,https://www.otomoto.pl/oferta/toyota-avensis-lakier-100-oryginal-serwis-aso-udokumentowany-licznik-ID6DyPlM.html#4ae6626ccf
Honda Civic 1.8,2008.0,19900.0,PLN,191000.0,Benzyna,1799.0,Wrocław,https://www.otomoto.pl/oferta/honda-civic-honda-civic-1-8-140-km-i-wlasciciel-salon-pl-bezwypadkowy-zadbany-ID6DytcW.html#4ae6626ccf
Peugeot 301,2013.0,21500.0,PLN,102000.0,Benzyna,1587.0,Łódź,https://www.otomoto.pl/oferta/peugeot-301-peugeot-301-1-6-vti-115-km-prywatnie-ID6DuUIO.html#4ae6626ccf
BMW Seria 3 318i,2007.0,17400.0,PLN,245900.0,Benzyna,1995.0,Lublin,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-2007-e90-benzyna-143-km-ID6DBRoh.html#4ae6626ccf
Mazda 6 2.0,2009.0,23000.0,PLN,289000.0,Benzyna+LPG,1999.0,Warszawa,https://www.otomoto.pl/oferta/mazda-6-mazda-6-gh-2-0-lpg-ID6DBRlM.html#4ae6626ccf
Chevrolet Aveo 1.2,2012.0,20500.0,PLN,80000.0,Benzyna,1229.0,Warszawa,https://www.otomoto.pl/oferta/chevrolet-aveo-chevrolet-aveo-salon-pierwszy-wlasciciel-maly-przebieg-ID6DBRnJ.html#4ae6626ccf
Audi A6 2.4,2005.0,22900.0,PLN,195000.0,Benzyna,2393.0,Radom,https://www.otomoto.pl/oferta/audi-a6-2-4i-177km-klimatronic-navi-tempomat-parktronic-serwis-telleraport-ID6DsoyN.html#4ae6626ccf
Volvo S40 2.4,2005.0,16900.0,PLN,225000.0,Benzyna,2435.0,Wysoczka,https://www.otomoto.pl/oferta/volvo-s40-2-4b-140km-serwis-po-oplatach-zadbane-manual-ID6DyOXw.html#4ae6626ccf
Citroën C5 1.6,2010.0,21999.0,PLN,195000.0,Benzyna,1598.0,Swarzędz,https://www.otomoto.pl/oferta/citroen-c5-1-6-156-km-nawigacja-klimatronik-piekny-stan-z-nieiec-ID6DvZNV.html#4ae6626ccf
BMW Seria 3 318i,2007.0,21499.0,PLN,136000.0,Benzyna,1995.0,Włocławek,https://www.otomoto.pl/oferta/bmw-seria-3-100-bezwyp-klimatronik-x2-parktronikt-alu17-podgrz-fotele-2kpl-kol-ID6DxPRj.html#4ae6626ccf
Alfa Romeo 166 3.0,2002.0,19900.0,PLN,240000.0,Benzyna+LPG,2959.0,Toruń,https://www.otomoto.pl/oferta/alfa-romeo-166-3-0-v6-wersja-super-ID6DzST2.html#4ae6626ccf
Volkswagen CC,2010.0,19900.0,PLN,205000.0,Benzyna,1984.0,Łódź,https://www.otomoto.pl/oferta/volkswagen-cc-automatklimatyzacjaskorado-poprawek-ID6Dyssx.html#4ae6626ccf
BMW Seria 5 530i,2005.0,24500.0,PLN,297000.0,Benzyna+LPG,2979.0,Kraków,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-530i-lpg-ID6Dv0hj.html#4ae6626ccf
Mercedes-Benz Klasa S 350,2004.0,24500.0,PLN,255000.0,Benzyna,3724.0,Warszawa,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-mercedes-klasa-s-350-w220-automat-ID6DyrPl.html#4ae6626ccf
Mercedes-Benz W201 (190),1988.0,15800.0,PLN,231400.0,Benzyna,1996.0,Łuków,https://www.otomoto.pl/oferta/mercedes-benz-w201-190-2-0i-118km-w201-190-e-ID6DAfRT.html#4ae6626ccf
BMW Seria 3 320i,2005.0,19999.0,PLN,132000.0,Benzyna,1995.0,Olsztyn,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-3-er-320i-ID6DyIVO.html#4ae6626ccf
Mercedes-Benz Klasa E,2004.0,17500.0,PLN,346000.0,Benzyna+LPG,1796.0,Sosnowiec,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-mercedes-benz-e-klasse-2004-1800-kompressor-z-lpg-ID6DBRbN.html#4ae6626ccf
Volvo S60 2.0,2005.0,15900.0,PLN,199500.0,Benzyna,1984.0,Warszawa,https://www.otomoto.pl/oferta/volvo-s60-salon-polska-pierwszy-wlasciciel-serwisowany-w-aso-zadbany-ID6DuyPD.html#4ae6626ccf
Honda Legend,1987.0,19900.0,PLN,130011.0,Benzyna,2476.0,Strzelin,https://www.otomoto.pl/oferta/honda-legend-2-5i-150ps-stan-salonowy-oryginal-przebieg-ID6Doag3.html#4ae6626ccf
BMW Seria 5,2005.0,23900.0,PLN,171500.0,Benzyna,2494.0,Gdańsk,https://www.otomoto.pl/oferta/bmw-seria-5-177km-benzyna-bardzo-zadbany-ID6CGu48.html#4ae6626ccf
Ford Mondeo,2008.0,21900.0,PLN,213000.0,Benzyna+LPG,1999.0,Białystok,https://www.otomoto.pl/oferta/ford-mondeo-mondeo-gaz-benzyna-ID6DAfxZ.html#4ae6626ccf
BMW Seria 3 320i,2006.0,18500.0,PLN,325000.0,Benzyna+LPG,1995.0,Wieliszew,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e90-320i-150km-2006-benzyna-lpg-ID6DyNii.html#4ae6626ccf
Mercedes-Benz W124 (1984-1993),1990.0,25000.0,PLN,176000.0,Benzyna,2298.0,Bytyń,https://www.otomoto.pl/oferta/mercedes-benz-w124-1984-1993-mercedes-benz-w124-automat-stan-idealny-drugi-wlasciciel-garaz-ID6DyNW8.html#4ae6626ccf
Mercedes-Benz Klasa E 200,2003.0,19000.0,PLN,107000.0,Benzyna+LPG,1796.0,Siedlce,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-sprzedam-ID6DBR1N.html#4ae6626ccf
BMW Seria 3 318i,2007.0,18900.0,PLN,194669.0,Benzyna,1995.0,Łopienno,https://www.otomoto.pl/oferta/bmw-seria-3-sprowadzony-po-oplatach-bdb-stan-klimatronik-ID6DBR6E.html#8e4ecb91fe
Opel Vectra 2.0,2008.0,18000.0,PLN,257000.0,Benzyna+LPG,1998.0,Sędziszów,https://www.otomoto.pl/oferta/opel-vectra-vectra-c-2-0-turbo-cosmo-b-lpg-ID6DxIhA.html#8e4ecb91fe
BMW Seria 3,2007.0,25000.0,PLN,245000.0,Benzyna,2000.0,Chełm Śląski,https://www.otomoto.pl/oferta/bmw-seria-3-ladna-trojka-w-automacie-z-gwarancja-ID6DyNm6.html#8e4ecb91fe
Volvo S60 2.5T,2008.0,19900.0,PLN,279000.0,Benzyna,2521.0,Otmuchów,https://www.otomoto.pl/oferta/volvo-s60-2-5t210kmawdszwajcaroryginalserwisgwarancjafv23-ID6Ds2k1.html#8e4ecb91fe
Opel Insignia 1.6,2010.0,23900.0,PLN,289000.0,Benzyna+LPG,1598.0,Żory,https://www.otomoto.pl/oferta/opel-insignia-opel-insignia-ID6Dw2H2.html#8e4ecb91fe
Audi A4 Avant,2001.0,16700.0,PLN,349000.0,Benzyna+LPG,1781.0,Malbork,https://www.otomoto.pl/oferta/audi-a4-audi-a4b6-ID6DBR1E.html#8e4ecb91fe
Škoda Octavia 1.4,2011.0,22000.0,PLN,110000.0,Benzyna,1390.0,Bytom,https://www.otomoto.pl/oferta/skoda-octavia-skoda-octavia-1-4-2011-benzyna-80km-przebieg-110tys-ID6DBR1d.html#8e4ecb91fe
Mazda 6 1.8,2008.0,23900.0,PLN,166900.0,Benzyna,1798.0,Gniezno,https://www.otomoto.pl/oferta/mazda-6-serwis-aso-bezwypadkowy-gwarancja-klimatronic-alu-zadbana-ID6DAeQg.html#8e4ecb91fe
Mercedes-Benz Klasa S W126,1983.0,22900.0,PLN,161671.0,Benzyna,4973.0,Golęczewo,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-500se-5-0-v8-welurowa-tapicerka-el-szyby-do-renowacji-ID6AG2tr.html#8e4ecb91fe
BMW Seria 3 318i,2009.0,20900.0,PLN,209000.0,Benzyna,1995.0,Gniezno,https://www.otomoto.pl/oferta/bmw-seria-3-2-0-klima-sprowadzony-po-oplatach-ID6Dvgc9.html#8e4ecb91fe
Opel Insignia 1.6,2009.0,23900.0,PLN,210000.0,Benzyna,1598.0,Zamość,https://www.otomoto.pl/oferta/opel-insignia-1-6-benzyna-2009r-klimatyzacja-alufelgi-czujniki-parkowania-ID6Dwagb.html#8e4ecb91fe
BMW Seria 3 318i,2006.0,17900.0,PLN,196000.0,Benzyna,1995.0,Lubin,https://www.otomoto.pl/oferta/bmw-seria-3-montegoblau-atrakcyjny-wyglad-xenony-alufelgi-oplacona-ID6DBQUZ.html#8e4ecb91fe
Audi A8,2001.0,19600.0,PLN,188000.0,Benzyna,3600.0,Złotoryja,https://www.otomoto.pl/oferta/audi-a8-audi-a8-d2-2001r-3-7i-quattro-188tys-km-ID6DbGHm.html#8e4ecb91fe
Audi A6 2.4,2005.0,18900.0,PLN,266000.0,Benzyna,2393.0,Kruszwica,https://www.otomoto.pl/oferta/audi-a6-audi-a6-2-4-benzyna-bezwypadkowy-ID6DBQTV.html#8e4ecb91fe
Mitsubishi Lancer 1.5,2008.0,17500.0,PLN,170000.0,Benzyna,1499.0,Rydułtowy,https://www.otomoto.pl/oferta/mitsubishi-lancer-1-5-benzyna-109km-serwisowany-klimatyzacja-alumki-oplacony-ID6DhcVU.html#8e4ecb91fe
Toyota Corolla 1.6,2008.0,21900.0,PLN,187000.0,Benzyna,1598.0,Białystok,https://www.otomoto.pl/oferta/toyota-corolla-1-6-124-km-krajowy-bezwypadkowy-ID6DAHhM.html#8e4ecb91fe
Mercedes-Benz Klasa E 240,2002.0,16900.0,PLN,247290.0,Benzyna,2597.0,Częstochowa,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-2-6-v6-manual-sedan-z-niemiec-serwisowany-od-1wl-oplacony-ID6DyqSU.html#8e4ecb91fe
Peugeot 301,2017.0,21900.0,PLN,145000.0,Benzyna+LPG,1587.0,Lublin,https://www.otomoto.pl/oferta/peugeot-301-1-6-gaz-salon-pl-pierwszy-wl-bezwypadkowy-serwisowany-f-vat-23-ID6Dd3gt.html#8e4ecb91fe
Audi A6,2001.0,16500.0,PLN,300936.0,Benzyna+LPG,4172.0,Dziurków,https://www.otomoto.pl/oferta/audi-a6-audi-a6-c5-4-2-v8-quattro-ID6DzDNT.html#8e4ecb91fe
Peugeot 508 1.6,2011.0,20990.0,PLN,166700.0,Benzyna,1598.0,Elbląg,https://www.otomoto.pl/oferta/peugeot-508-156-km-benzyna-i-wlasciciel-salon-polska-serwis-aso-ID6DvHZM.html#8e4ecb91fe
BMW Seria 3 318i,2006.0,19500.0,PLN,165000.0,Benzyna+LPG,1995.0,Poznań,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e90-318i-gaz-ID6DBQMM.html#8e4ecb91fe
Mercedes-Benz Klasa C 180,2006.0,16900.0,PLN,168000.0,Benzyna,1796.0,Witkowo,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-1-8-143kmksenonczujniki-parkowaniaservisavantgardeskory-ID6DuZKR.html#8e4ecb91fe
Citroën C5 2.0i,2008.0,18900.0,PLN,254000.0,Benzyna+LPG,1997.0,Bieruń,https://www.otomoto.pl/oferta/citroen-c5-bezwypadkowy-serwisowany-1-wl-automat-pdc-pneumat-instalacja-lpg-ID6Dv3gq.html#8e4ecb91fe
Mercedes-Benz W124 (1984-1993),1989.0,22800.0,PLN,187700.0,Benzyna,2600.0,Zamość,https://www.otomoto.pl/oferta/mercedes-benz-w124-1984-1993-1989r-silnik-2-6-benzyna-oryginalny-lakier-zadnej-rdzy-super-stan-ID6DxeDn.html#8e4ecb91fe
Peugeot 301 1.2,2015.0,20900.0,PLN,120000.0,Benzyna,1199.0,Poznań,https://www.otomoto.pl/oferta/peugeot-301-pugeot-301-ID6DmBGD.html#8e4ecb91fe
Honda City,2008.0,19000.0,PLN,145487.0,Benzyna,1339.0,Bielany Wrocławskie,https://www.otomoto.pl/oferta/honda-city-1-4-i-vtec-salon-polska-serwis-aso-klimatronic-tempomat-ID6DzQcU.html#8e4ecb91fe
Volkswagen Jetta 1.4,2013.0,22700.0,PLN,271016.0,Benzyna,1390.0,Łódź,https://www.otomoto.pl/oferta/volkswagen-jetta-sal-pl-i-wl-aso-6mtm-vat23-bezwyp-cz-park-ID6DpBs7.html#8e4ecb91fe
Honda Civic 1.8,2006.0,16900.0,PLN,186000.0,Benzyna,1799.0,Nieporęt,https://www.otomoto.pl/oferta/honda-civic-honda-civic-viii-benzyna-ID6Dq1IP.html#8e4ecb91fe
Mercedes-Benz Klasa S,1987.0,20000.0,PLN,223000.0,Benzyna,4200.0,Sochaczew,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-420-sel-i-380-sec-i-450-slc-swiezy-import-ID6CDL18.html#8e4ecb91fe
Audi A6,2006.0,22900.0,PLN,190000.0,Benzyna,3200.0,Zwoleń,https://www.otomoto.pl/oferta/audi-a6-s-line-3-2i-255km-manual-full-opcja-oplacona-ID6DAGTO.html#8e4ecb91fe
Škoda Octavia 1.6,2011.0,17000.0,PLN,272000.0,Benzyna+LPG,1595.0,Gdańsk,https://www.otomoto.pl/oferta/skoda-octavia-octavia1-6-jeden-uzytkownik-fabryczne-lpg-salon-polska-ID6DvlzO.html#8e4ecb91fe
Mercedes-Benz Klasa S 350,2004.0,24800.0,PLN,264000.0,Benzyna,3724.0,Białystok,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-long-bogata-opcja-benzyna-zam-ID6DwaGA.html#8e4ecb91fe
Mercedes-Benz Klasa C 200,2001.0,15600.0,PLN,171000.0,Benzyna,1998.0,Mikołów,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-mercedes-c200-kompressor-ID6DBQGH.html#129def5fd9
Audi A4,2006.0,20000.0,PLN,169946.0,Benzyna,1984.0,Katowice,https://www.otomoto.pl/oferta/audi-a4-2-0-xenon-klimatronic-tempomat-parktronic-podgrzewane-siedzienia-ID6DzPWG.html#129def5fd9
Citroën C5 1.6,2011.0,23500.0,PLN,142882.0,Benzyna,1598.0,Starogard Gdański,https://www.otomoto.pl/oferta/citroen-c5-citroen-c5-1-6-thp-selection-ID6DxjQY.html#129def5fd9
Fiat Grande Punto,2014.0,19500.0,PLN,112762.0,Benzyna+LPG,1242.0,Jankowice,https://www.otomoto.pl/oferta/fiat-grande-punto-grande-punto-1-2-69km-benzyna-lpg-ID6DBQE2.html#129def5fd9
Honda Accord 2.0,2006.0,18900.0,PLN,212000.0,Benzyna,1998.0,Sosnowiec,https://www.otomoto.pl/oferta/honda-accord-2-0-benzyna-155km-bezwypadkowy-serwisowany-pierwsza-rej-kwiecien-2007-ID6CVrFp.html#129def5fd9
Hyundai Sonata,2009.0,16500.0,PLN,157000.0,Benzyna+LPG,2000.0,Gliwice,https://www.otomoto.pl/oferta/hyundai-sonata-drugi-wlasciciel-salon-polska-ID6Dt6Ou.html#129def5fd9
BMW Seria 5,2004.0,23800.0,PLN,150000.0,Benzyna,2494.0,Nowy Sącz,https://www.otomoto.pl/oferta/bmw-seria-5-2-0-191km-maly-przebieg-ID6DwizK.html#129def5fd9
Audi A8,1999.0,24900.0,PLN,280000.0,Benzyna,4172.0,Szczecin,https://www.otomoto.pl/oferta/audi-a8-zarejestrowany-navi-alu-skora-automat-quattro-ID6DBQC7.html#129def5fd9
BMW Seria 5 523i,2006.0,24900.0,PLN,238000.0,Benzyna,2497.0,Płock,https://www.otomoto.pl/oferta/bmw-seria-5-m-pakiet-2-5benzyna177-km-navi-xenon-serwis-jak-nowa-bezwypadkowy-ID6DBQBC.html#129def5fd9
Ford Mondeo 2.0,2009.0,23700.0,PLN,229033.0,Benzyna,1999.0,Świecie,https://www.otomoto.pl/oferta/ford-mondeo-ford-mondeo-mk4-2-0-benzyna-145km-2009r-hatchback-titanium-flexifuel-ID6Dyq9w.html#129def5fd9
Jaguar S-Type,2000.0,16990.0,PLN,226981.0,Benzyna+LPG,2967.0,Paniówki,https://www.otomoto.pl/oferta/jaguar-s-type-239-moc-benzyna-lpg-ID6DAcBz.html#129def5fd9
BMW Seria 3 320i,2006.0,19000.0,PLN,203000.0,Benzyna,1995.0,Poręba,https://www.otomoto.pl/oferta/bmw-seria-3-2-0benz-150km-xenon-ladna-i-doinwestowana-ID6DxU49.html#129def5fd9
BMW Seria 3 318i,2006.0,18300.0,PLN,230400.0,Benzyna,1995.0,Skałka,https://www.otomoto.pl/oferta/bmw-seria-3-ID6DmKQK.html#129def5fd9
Peugeot 301 1.6,2015.0,22900.0,PLN,70177.0,Benzyna,1587.0,Poznań,https://www.otomoto.pl/oferta/peugeot-301-peugeot-301-1-6-vti-115km-okazja-ID6DoZLO.html#129def5fd9
BMW Seria 3 320i,2005.0,16900.0,PLN,266115.0,Benzyna,1995.0,Piła,https://www.otomoto.pl/oferta/bmw-seria-3-2-0ikat-150km-bogata-wersja-ID6DxPQ5.html#129def5fd9
BMW Seria 3 328xi,2008.0,17500.0,PLN,258000.0,Benzyna,2996.0,Szarlejka,https://www.otomoto.pl/oferta/bmw-seria-3-rezerwacja-328i-4x4-skora-navi-alu-xenon-ID6DzP95.html#129def5fd9
Renault Laguna 2.0,2009.0,22800.0,PLN,194000.0,Benzyna,1997.0,Zdów,https://www.otomoto.pl/oferta/renault-laguna-bardzo-zadbana-2-0-benzyna-navi-ksenon-jak-nowa-ID6DBQpJ.html#129def5fd9
Škoda Octavia 1.6,2009.0,24800.0,PLN,178000.0,Benzyna,1595.0,Radomsko,https://www.otomoto.pl/oferta/skoda-octavia-1-6mpi-zadbana-bezwypadkowa-z-niemiec-2009-rok-ID6DwevM.html#129def5fd9
Škoda Octavia,2007.0,18900.0,PLN,201000.0,Benzyna,1600.0,Zofiówka,https://www.otomoto.pl/oferta/skoda-octavia-bezpieczny-zakup-klima-ksiazka-serwisowa-org-lakier-ID6CLIQu.html#129def5fd9
Mercedes-Benz Klasa C 320,2003.0,22900.0,PLN,212800.0,Benzyna,3199.0,Warszawa,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-mercedes-benz-c-320-4x4-benzyna-ID6DAc59.html#129def5fd9
Mercedes-Benz Klasa C 180,2004.0,18950.0,PLN,189000.0,Benzyna,1796.0,Witkowo,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-c180-wyjatkowy-kolor-elegance-jeden-wlasciciel-od-nowosci-ID6Dv5XD.html#129def5fd9
BMW Seria 3 E90/E91/E92/E93,2005.0,24500.0,PLN,270000.0,Benzyna,2497.0,Kielce,https://www.otomoto.pl/oferta/bmw-seria-3-ID6DAbUe.html#129def5fd9
Mercedes-Benz Klasa C 180,2005.0,19950.0,PLN,191000.0,Benzyna,1796.0,Witkowo,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-c180-1-8-benz-143km-2005r-bezwypadkowy-mozliwa-zamiana-ID6DxNuY.html#129def5fd9
Mercedes-Benz Klasa C,2005.0,17950.0,PLN,214000.0,Benzyna,1796.0,Witkowo,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-1-8-benz-143km-2005r-stan-wzorowy-mozliwa-zamiana-ID6DuycT.html#129def5fd9
Toyota Avensis,2006.0,16900.0,PLN,197200.0,Benzyna,1800.0,Częstochowa,https://www.otomoto.pl/oferta/toyota-avensis-auto-z-gwarancja-1-8-130km-polift-hak-oplacona-rej-256zl-ID6DAbVZ.html#129def5fd9
Audi A6 2.4,2004.0,22999.0,PLN,287000.0,Benzyna,2393.0,Ustowo,https://www.otomoto.pl/oferta/audi-a6-2-4-v6-177-km-klimatronic-elektryka-skora-alcantra-zmiana-ID6Dvgfl.html#129def5fd9
Škoda Octavia,2010.0,22550.0,PLN,115497.0,Benzyna,1390.0,Dąbrowa Górnicza,https://www.otomoto.pl/oferta/skoda-octavia-1-4-tsi-122km-pewny-przebieg-polski-salon-ID6D2Ggm.html#129def5fd9
Audi A4 2.0,2005.0,19900.0,PLN,175980.0,Benzyna,1984.0,Legionowo,https://www.otomoto.pl/oferta/audi-a4-2-0i-131km-klima-alu-skory-z-niemiec-ID6DBQrc.html#129def5fd9
Dacia Logan 1.0,2017.0,24900.0,PLN,23500.0,Benzyna,998.0,Mysłowice,https://www.otomoto.pl/oferta/dacia-logan-dacia-logan-sedan-lift-2017-niski-przebieg-ID6DBQq8.html#129def5fd9
Mazda 6 1.8,2008.0,20900.0,PLN,233191.0,Benzyna+LPG,1798.0,Warszawa,https://www.otomoto.pl/oferta/mazda-6-1-8-lpg-swieza-instalacja-stag-aux-serwis-liftback-mozliwa-zamiana-ID6DqfyO.html#129def5fd9
Audi A4 1.8T,2003.0,18900.0,PLN,250000.0,Benzyna,1781.0,Kiedrzyn,https://www.otomoto.pl/oferta/audi-a4-1-8t-190km-bex-tempomat-grzane-fotele-klimatronic-serwis-oplacony-ID6Dt08S.html#129def5fd9
Honda Civic 1.8,2006.0,17900.0,PLN,235000.0,Benzyna,1799.0,Ogrodzieniec,https://www.otomoto.pl/oferta/honda-civic-honda-civic-viii-sedan-serwis-aso-ID6DzYdb.html#129def5fd9
Audi A6 2.4,2004.0,24900.0,PLN,272738.0,Benzyna,2393.0,Koło,https://www.otomoto.pl/oferta/audi-a6-czarna-audi-a6-2-4-177ps-klimatronik-manual-stan-bdb-ID6DxEEh.html#69dd73fc9e
Renault Laguna 2.0,2009.0,22500.0,PLN,190000.0,Benzyna,1997.0,Myszków,https://www.otomoto.pl/oferta/renault-laguna-xenon-navi-1-2-skora-alu-felgi-i-wlasciciel-ID6DAbi5.html#69dd73fc9e
BMW Seria 5 520i,2000.0,19999.0,PLN,180000.0,Benzyna,1991.0,Niepołomice,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-z-niemiec-super-stan-polecam-ID6DrDp1.html#69dd73fc9e
Chevrolet Cruze 1.6,2012.0,24500.0,PLN,125391.0,Benzyna,1598.0,Grajewo,https://www.otomoto.pl/oferta/chevrolet-cruze-chevrolet-cruze-ID6DAbjz.html#69dd73fc9e
Citroën C-Elysée,2013.0,15900.0,PLN,125221.0,Benzyna,1200.0,Częstochowa,https://www.otomoto.pl/oferta/citroen-c-elyse-1-2125tys-km72psklimaespzarejestrowany1wlstanbdb-ID6DyoVh.html#69dd73fc9e
Renault Fluence 1.6,2011.0,18950.0,PLN,107000.0,Benzyna,1598.0,Świnoujście,https://www.otomoto.pl/oferta/renault-fluence-kupiony-w-salonie-2-wlasciciel-1-6-benzyna-klimatyzacja-ID6DzOe7.html#69dd73fc9e
